#MUTATION	MAPK_SIGNALING_PATHWAY	ERBB_SIGNALING_PATHWAY	REGULATION_OF_ACTIN_CYTOSKELETON	PATHWAYS_IN_CANCER	FOCAL_ADHESION	T_CELL_RECEPTOR_SIGNALING_PATHWAY	NEUROTROPHIN_SIGNALING_PATHWAY	CHEMOKINE_SIGNALING_PATHWAY	GNRH_SIGNALING_PATHWAY	OOCYTE_MEIOSIS	RENAL_CELL_CARCINOMA	FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	ENDOMETRIAL_CANCER	AXON_GUIDANCE	INSULIN_SIGNALING_PATHWAY	NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	FC_EPSILON_RI_SIGNALING_PATHWAY	LONG_TERM_POTENTIATION	B_CELL_RECEPTOR_SIGNALING_PATHWAY	TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	ADHERENS_JUNCTION	GLIOMA	CELL_CYCLE	PROSTATE_CANCER	PROGESTERONE_MEDIATED_OOCYTE_MATURATION	WNT_SIGNALING_PATHWAY	BLADDER_CANCER	VEGF_SIGNALING_PATHWAY	CHRONIC_MYELOID_LEUKEMIA	CALCIUM_SIGNALING_PATHWAY	MELANOMA	NON_SMALL_CELL_LUNG_CANCER	TIGHT_JUNCTION	VASCULAR_SMOOTH_MUSCLE_CONTRACTION	JAK_STAT_SIGNALING_PATHWAY	PANCREATIC_CANCER	ENDOCYTOSIS	APOPTOSIS	COLORECTAL_CANCER	PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	ACUTE_MYELOID_LEUKEMIA	GAP_JUNCTION	INOSITOL_PHOSPHATE_METABOLISM	MELANOGENESIS	PATHOGENIC_ESCHERICHIA_COLI_INFECTION	MTOR_SIGNALING_PATHWAY	SMALL_CELL_LUNG_CANCER	THYROID_CANCER	AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	ADIPOCYTOKINE_SIGNALING_PATHWAY	ALZHEIMERS_DISEASE	EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	SPLICEOSOME	RIBOSOME	LONG_TERM_DEPRESSION	LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	LEISHMANIA_INFECTION	P53_SIGNALING_PATHWAY	UBIQUITIN_MEDIATED_PROTEOLYSIS	PURINE_METABOLISM	CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PYRIMIDINE_METABOLISM	FRUCTOSE_AND_MANNOSE_METABOLISM	PRION_DISEASES	TGF_BETA_SIGNALING_PATHWAY	PRIMARY_IMMUNODEFICIENCY	GLYCOLYSIS_GLUCONEOGENESIS	CYTOSOLIC_DNA_SENSING_PATHWAY	OLFACTORY_TRANSDUCTION	RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	HEMATOPOIETIC_CELL_LINEAGE	NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	RIBOFLAVIN_METABOLISM	REGULATION_OF_AUTOPHAGY	CELL_ADHESION_MOLECULES_CAMS	PARKINSONS_DISEASE	DORSO_VENTRAL_AXIS_FORMATION	HUNTINGTONS_DISEASE	NICOTINATE_AND_NICOTINAMIDE_METABOLISM
-0.307875	-0.309917	-0.174766	-0.020351	-0.300317	-0.276129	0.007117	-0.440100	0.013169	-0.035259	-0.253967	-0.000540	0.030677	-0.001327	-0.084578	-0.001516	-0.004764	-0.503078	-0.001625	-0.004202	-0.111633	0.006726	-0.005945	-0.018857	-0.001860	-0.001005	-0.009165	-0.007540	-0.007775	0.001671	-0.007673	-0.000672	-0.002068	-0.001910	-0.002776	0.022638	0.000445	-0.005091	-0.002214	-0.000072	0.537933	-0.001663	0.003215	0.533462	0.000027	0.000006	0.003260	-0.000154	-0.001894	-0.000479	-0.006982	-0.000047	0.000388	0.000016	-0.000009	0.001277	-0.000241	0.000016	0.000017	-0.001009	-0.000088	0.000111	-0.000227	0.001760	0.000224	-0.000338	0.275720	-0.000052	0.313472	0.000841	-0.000133	0.000005	0.001907	-0.000065	0.006936	0.009266	-0.000014	-0.000248	-0.000015	0.000009
-0.175988	-0.181127	-0.039091	-0.350174	0.001406	-0.226583	-0.169086	0.000765	-0.001287	-0.010723	-0.163567	-0.000972	-0.002238	-0.000244	-0.215857	0.420242	-0.000693	-0.003173	-0.109246	-0.011869	-0.006479	0.446477	-0.002185	-0.036947	0.001301	-0.003459	0.001219	0.010032	0.001003	-0.001001	0.017329	-0.002067	0.005171	-0.002788	-0.006744	0.000073	0.005684	-0.005550	-0.000861	0.000442	0.001717	0.000248	-0.001297	-0.002286	0.000047	0.000009	-0.005064	0.000600	0.001167	-0.000306	-0.003835	-0.000051	-0.000601	-0.000007	0.000012	-0.003811	-0.000183	-0.000021	0.162347	0.000000	0.000000	-0.003122	-0.000292	0.002090	-0.000096	-0.000272	-0.001733	0.000222	-0.001543	0.006698	0.000780	0.000000	-0.000995	0.000012	-0.005250	0.000582	0.000008	0.001137	-0.000000	0.000009
0.250919	0.816514	-0.028952	0.011737	-0.001593	-0.012210	0.009647	-0.006877	-0.000409	-0.009647	-0.025485	-0.000346	-0.000274	0.003189	-0.000903	-0.006309	-0.003958	-0.002213	-0.005559	0.004668	0.004557	0.006026	0.000429	-0.018254	-0.000040	-0.000843	-0.000370	-0.017111	0.003748	-0.000444	0.007072	-0.001026	0.008643	-0.000228	-0.002034	0.000105	-0.000588	0.001152	0.010022	0.000425	-0.000988	-0.000523	0.003034	0.003790	-0.000011	0.000006	-0.000601	0.000380	0.001531	0.000603	0.000587	0.000057	0.000871	-0.000010	-0.000009	-0.001926	-0.000149	-0.000004	0.000009	-0.000042	0.000037	0.092329	-0.000387	-0.002712	0.000522	0.000293	0.131777	-0.000537	0.004153	-0.006903	0.001327	0.000006	0.002906	-0.000117	0.001106	0.267074	-0.000017	0.026039	0.000018	0.000002
-0.134276	0.532746	0.665742	-0.081061	0.636223	0.674910	0.662471	0.733779	0.767586	-0.056856	-0.033524	0.789797	0.713281	0.732567	-0.094321	0.791112	-0.074287	0.713393	-0.042335	0.824558	0.705793	-0.105160	0.887153	-0.024421	0.770315	0.861212	-0.077655	-0.012652	0.874500	0.879429	-0.043935	0.892412	0.815497	0.831911	-0.008426	0.822998	0.831390	0.001244	0.759752	0.949507	0.001798	0.980686	-0.004747	-0.000251	0.000045	0.000000	0.965454	0.913001	0.001140	-0.004690	0.974680	-0.001410	-0.000767	0.000001	0.000000	0.000990	-0.000020	0.000010	-0.000009	-0.000507	0.000128	0.000828	0.000193	0.000558	0.000015	0.000180	-0.000622	-0.000190	-0.000556	0.006037	-0.001342	-0.000004	0.001313	0.000145	-0.005223	0.000605	-0.000018	-0.001518	0.000004	-0.000009
0.014218	-0.084319	-0.059942	-0.020392	-0.004688	0.001053	-0.002684	0.010821	-0.000802	-0.032003	-0.000193	-0.002466	-0.000055	-0.008342	-0.002624	-0.001300	-0.009264	-0.000132	0.024589	0.002570	-0.001614	-0.001014	-0.008608	0.010004	-0.007826	-0.002237	-0.006557	0.008392	0.000244	-0.002413	0.017142	0.000127	-0.004154	-0.000345	0.005551	0.000110	-0.001087	-0.001176	-0.003217	-0.002904	0.000922	0.000570	-0.006093	-0.003300	-0.000070	0.000020	-0.003382	-0.000036	0.001328	-0.000428	-0.002142	0.000004	0.000099	0.000003	0.000012	0.002995	-0.000250	0.000004	-0.000004	-0.000121	-0.000009	-0.002301	0.000484	-0.001126	-0.000602	0.000063	-0.002456	0.000336	-0.001144	-0.008520	-0.000233	-0.000001	0.001623	-0.000107	0.011363	0.000855	0.000009	-0.001298	0.000009	-0.000010
-0.038092	-0.014736	0.007522	0.025179	0.495027	0.000624	0.003471	-0.007119	-0.004213	0.006223	0.607573	0.000467	-0.002345	-0.000421	-0.000919	-0.007312	-0.008708	-0.001740	0.000166	-0.004419	-0.006408	0.001973	0.006654	0.587668	0.681073	0.664066	0.003638	-0.006172	0.000336	0.001091	-0.000061	-0.000890	-0.002185	0.000891	-0.008968	-0.000213	0.007118	-0.006153	-0.005968	0.000576	-0.009921	0.000789	0.348599	-0.011492	0.000047	0.000003	-0.004437	0.656261	0.001514	-0.000651	0.005869	0.000049	0.000064	-0.000014	0.000005	-0.000154	-0.000257	0.000019	0.698601	0.000067	0.014225	0.106191	0.000483	0.001540	-0.000063	-0.000632	0.001297	0.000332	-0.000908	-0.005153	0.002980	0.000014	-0.001201	0.000154	-0.005849	0.001787	-0.000021	-0.001367	0.000017	0.042171
0.325267	-0.030359	-0.039118	-0.021309	-0.001644	0.008989	-0.000936	-0.005446	0.000313	-0.001287	-0.000839	-0.000671	0.001049	-0.000761	0.005344	-0.003772	0.013211	0.000371	0.001351	0.003100	0.429400	0.011882	0.000433	-0.005729	-0.000104	0.001771	0.003451	0.000062	-0.002126	0.001284	-0.001822	0.000365	-0.008411	0.001942	0.005504	-0.000241	0.006726	0.003351	0.006588	0.000482	0.000469	0.001064	0.004871	0.004783	0.000030	0.000346	-0.002112	0.000645	-0.002270	0.000405	-0.000837	0.000038	-0.000173	0.000018	-0.000003	-0.004444	-0.000412	-0.000007	0.000001	-0.000309	0.000175	0.002074	-0.000770	0.002987	0.001394	-0.000383	-0.000605	0.000122	0.458071	0.004984	0.471497	0.000003	0.000301	0.000271	-0.005236	-0.001510	0.000013	0.001406	-0.000007	-0.000007
0.094835	-0.032325	0.589193	0.541875	-0.008573	0.579087	0.603830	0.002082	-0.003853	-0.005155	0.014094	0.609774	-0.150261	-0.002588	0.654812	0.002612	-0.008862	0.000919	0.000723	-0.008296	0.005261	0.006484	0.005816	0.234943	0.000903	-0.013519	0.004281	-0.001446	-0.002681	0.000372	0.002909	0.000360	-0.001238	-0.000204	0.000913	0.000127	-0.000158	0.001893	-0.002179	-0.000458	-0.007050	-0.001331	0.006525	-0.002935	0.000039	0.000008	0.003160	0.000383	-0.001295	0.000411	0.004206	-0.000029	-0.004053	-0.000001	0.000011	0.007378	-0.000096	-0.000020	0.209459	0.000062	0.000027	-0.001174	-0.000262	-0.001730	-0.000395	0.000054	-0.001428	0.000266	0.002220	-0.003164	0.000833	-0.000015	-0.000292	-0.000179	-0.000433	-0.000955	0.000011	0.001917	-0.000020	-0.000012
0.002449	0.000442	0.011755	1.244107	0.003674	1.344249	0.004132	0.008205	-0.004528	0.006347	1.921391	-0.000854	-0.000450	0.000940	-0.002411	1.498336	0.005318	0.002144	1.579153	0.006284	0.005255	0.003624	-0.000124	0.128111	-0.001378	1.238705	-0.002713	0.006395	0.012383	-0.000452	0.003540	-0.000682	-0.002897	0.002024	1.599366	0.000162	0.006912	0.011631	0.004150	0.000075	0.009414	0.002206	0.001927	0.004555	0.000025	0.000008	0.006150	0.000489	-0.000917	-0.000720	-0.002635	0.092544	0.026716	-0.000017	0.000006	0.012743	-0.000040	0.000013	0.000016	-0.000109	-0.000154	0.000946	-0.000626	0.000230	-0.000161	-0.000279	0.000955	-0.000680	-0.000906	-0.005873	-0.001193	-0.000011	0.000502	-0.000009	0.006316	-0.001304	0.000015	-0.001755	-0.000007	-0.000016
0.193807	0.789761	-0.013742	0.009286	-0.010613	-0.008168	0.002832	0.003587	-0.001974	0.003569	-0.000272	0.000078	0.001702	-0.002442	0.001147	-0.000889	0.003099	0.000580	0.001764	0.003595	0.006327	0.002345	-0.001019	-0.013612	-0.000785	0.001542	0.011591	0.022089	0.001840	-0.001114	-0.002484	-0.000657	-0.004842	-0.002745	-0.005148	0.000159	0.003292	0.005034	0.006585	0.000326	0.001034	0.000523	-0.008489	0.001059	0.000052	-0.000009	-0.003841	0.000244	0.001742	0.000600	0.005757	0.000035	0.000159	-0.000017	-0.000010	-0.001383	0.000171	-0.000007	0.000018	-0.000136	0.000128	-0.000194	-0.000568	0.001177	0.000404	-0.000034	-0.002298	0.000463	-0.001820	-0.004571	0.001001	0.000002	0.002621	0.000172	-0.004682	-0.002070	-0.000012	-0.000759	-0.000009	0.000008
