560	1970	0.001	0.031	0.001	0.516	0.452
561	2012	0.001	0.001	0.001	0.998	0.001
562	2171	0.001	0.001	0.001	0.998	0.001
563	2209	0.001	0.398	0.001	0.001	0.600
564	1963	0.985	0.002	0.013	0.001	0.001
565	2304	0.001	0.001	0.001	0.001	0.998
566	2355	0.001	0.001	0.001	0.815	0.184
567	2148	0.001	0.001	0.001	0.998	0.001
568	2259	0.001	0.001	0.114	0.863	0.022
569	2066	0.001	0.998	0.001	0.001	0.001
570	2151	0.001	0.001	0.001	0.998	0.001
571	2393	0.001	0.001	0.998	0.001	0.001
572	2438	0.002	0.001	0.016	0.326	0.656
573	2400	0.001	0.001	0.001	0.001	0.998
574	2454	0.001	0.001	0.998	0.001	0.001
575	2284	0.001	0.001	0.001	0.998	0.001
576	2298	0.001	0.257	0.001	0.603	0.139
577	2003	0.001	0.001	0.001	0.001	0.998
578	2295	0.001	0.001	0.001	0.951	0.047
579	1990	0.001	0.001	0.001	0.001	0.998
580	2544	0.001	0.005	0.001	0.926	0.068
581	2061	0.001	0.001	0.001	0.998	0.001
582	1976	0.001	0.001	0.001	0.998	0.001
583	1927	0.001	0.001	0.001	0.998	0.001
584	2055	0.972	0.011	0.015	0.002	0.001
585	2350	0.131	0.001	0.714	0.117	0.038
586	2588	0.001	0.001	0.001	0.997	0.001
587	2450	0.001	0.001	0.001	0.001	0.998
588	2320	0.001	0.001	0.998	0.001	0.001
589	1992	0.001	0.001	0.998	0.001	0.001
590	2571	0.001	0.001	0.001	0.998	0.001
591	2234	0.001	0.001	0.998	0.001	0.001
592	2387	0.012	0.001	0.956	0.032	0.001
593	1968	0.001	0.001	0.001	0.998	0.001
594	2585	0.001	0.001	0.001	0.998	0.001
595	2405	0.001	0.001	0.001	0.001	0.998
596	2162	0.001	0.001	0.001	0.001	0.998
597	2402	0.001	0.001	0.001	0.001	0.998
598	2238	0.001	0.001	0.001	0.001	0.998
599	2089	0.001	0.001	0.001	0.001	0.998
600	2044	0.001	0.001	0.998	0.001	0.001
601	2379	0.001	0.038	0.001	0.723	0.238
602	2651	0.001	0.998	0.001	0.001	0.001
603	2009	0.001	0.001	0.001	0.998	0.001
604	2177	0.001	0.001	0.001	0.001	0.998
605	2252	0.001	0.001	0.001	0.001	0.998
606	2231	0.001	0.001	0.001	0.001	0.998
607	2076	0.001	0.001	0.998	0.001	0.001
608	2367	0.001	0.044	0.001	0.707	0.248
609	2303	0.001	0.001	0.998	0.001	0.001
610	2455	0.001	0.001	0.001	0.001	0.998
611	2627	0.001	0.001	0.001	0.998	0.001
612	2534	0.001	0.001	0.001	0.001	0.998
613	2130	0.001	0.001	0.001	0.001	0.998
614	2480	0.001	0.440	0.001	0.001	0.558
615	2531	0.001	0.001	0.001	0.786	0.212
616	2389	0.001	0.001	0.001	0.830	0.168
617	2568	0.001	0.001	0.001	0.001	0.998
618	2014	0.001	0.001	0.001	0.998	0.001
619	1982	0.001	0.001	0.522	0.127	0.349
620	2452	0.001	0.998	0.001	0.001	0.001
621	2107	0.001	0.001	0.001	0.001	0.998
622	2239	0.001	0.001	0.001	0.949	0.049
623	2186	0.001	0.117	0.001	0.001	0.882
624	2621	0.001	0.001	0.001	0.001	0.998
625	2091	0.001	0.001	0.001	0.001	0.998
626	2256	0.001	0.998	0.001	0.001	0.001
627	2022	0.001	0.001	0.001	0.998	0.001
628	2508	0.001	0.001	0.001	0.998	0.001
629	1937	0.001	0.001	0.001	0.001	0.998
630	2632	0.001	0.001	0.001	0.001	0.998
631	2605	0.014	0.129	0.001	0.787	0.069
632	2572	0.002	0.058	0.001	0.884	0.056
633	2641	0.001	0.103	0.001	0.001	0.895
634	2522	0.001	0.001	0.001	0.959	0.039
635	2528	0.001	0.001	0.001	0.001	0.998
636	2439	0.001	0.001	0.001	0.001	0.998
637	2612	0.001	0.133	0.001	0.001	0.865
638	2448	0.001	0.001	0.001	0.001	0.998
639	1950	0.001	0.001	0.001	0.998	0.001
640	2493	0.001	0.001	0.001	0.001	0.998
641	2181	0.001	0.001	0.001	0.001	0.998
642	2024	0.001	0.001	0.001	0.998	0.001
643	2001	0.001	0.001	0.001	0.998	0.001
644	2217	0.001	0.001	0.001	0.001	0.998
645	1969	0.001	0.001	0.001	0.998	0.001
646	2497	0.001	0.001	0.001	0.001	0.998
647	2345	0.001	0.151	0.058	0.503	0.287
648	2017	0.001	0.001	0.001	0.001	0.998
649	2321	0.001	0.001	0.001	0.198	0.800
650	2459	0.001	0.001	0.001	0.998	0.001
651	2514	0.001	0.741	0.001	0.204	0.054
652	2562	0.001	0.001	0.001	0.001	0.998
653	2581	0.016	0.173	0.001	0.300	0.511
654	2019	0.001	0.001	0.998	0.001	0.001
655	2106	0.001	0.001	0.001	0.001	0.998
656	2421	0.001	0.001	0.001	0.001	0.998
657	2141	0.001	0.998	0.001	0.001	0.001
658	2449	0.001	0.001	0.998	0.001	0.001
659	2440	0.001	0.001	0.001	0.001	0.998
660	2129	0.001	0.001	0.001	0.001	0.998
661	2494	0.001	0.001	0.001	0.998	0.001
662	2013	0.001	0.001	0.001	0.998	0.001
663	2099	0.001	0.001	0.001	0.584	0.414
664	1977	0.001	0.998	0.001	0.001	0.001
665	2160	0.001	0.001	0.001	0.001	0.998
666	2251	0.001	0.001	0.001	0.001	0.998
667	2286	0.001	0.001	0.001	0.001	0.998
668	2577	0.001	0.001	0.001	0.001	0.998
669	2519	0.001	0.001	0.001	0.998	0.001
670	1936	0.001	0.001	0.001	0.001	0.998
671	2413	0.001	0.001	0.001	0.865	0.133
672	2065	0.027	0.192	0.001	0.780	0.001
673	2599	0.001	0.001	0.001	0.998	0.001
674	2490	0.001	0.001	0.998	0.001	0.001
675	2248	0.001	0.001	0.001	0.001	0.998
676	2342	0.001	0.001	0.001	0.001	0.998
677	1949	0.001	0.001	0.001	0.001	0.998
678	1956	0.001	0.998	0.001	0.001	0.001
679	2281	0.001	0.998	0.001	0.001	0.001
680	2070	0.001	0.001	0.001	0.001	0.998
681	2272	0.001	0.998	0.001	0.001	0.001
682	2080	0.001	0.001	0.001	0.001	0.998
683	2265	0.001	0.998	0.001	0.001	0.001
684	2167	0.001	0.998	0.001	0.001	0.001
685	2426	0.001	0.001	0.998	0.001	0.001
686	2255	0.001	0.111	0.887	0.001	0.001
687	2622	0.001	0.001	0.998	0.001	0.001
688	2524	0.015	0.001	0.881	0.102	0.001
689	2008	0.001	0.001	0.001	0.001	0.998
690	2173	0.001	0.001	0.001	0.001	0.998
691	1915	0.001	0.001	0.001	0.001	0.998
692	2614	0.001	0.001	0.001	0.001	0.998
693	2023	0.001	0.001	0.001	0.001	0.998
694	2193	0.001	0.001	0.001	0.001	0.998
695	2422	0.001	0.001	0.001	0.001	0.998
696	2441	0.001	0.001	0.001	0.001	0.998
697	1961	0.001	0.782	0.001	0.001	0.217
698	2505	0.001	0.998	0.001	0.001	0.001
699	2094	0.001	0.998	0.001	0.001	0.001
700	2036	0.001	0.998	0.001	0.001	0.001
701	2656	0.001	0.001	0.001	0.001	0.998
702	2100	0.001	0.001	0.001	0.001	0.998
703	2277	0.001	0.001	0.001	0.001	0.998
704	2580	0.001	0.001	0.001	0.001	0.998
705	1974	0.001	0.998	0.001	0.001	0.001
706	2380	0.001	0.001	0.001	0.001	0.998
707	2301	0.001	0.998	0.001	0.001	0.001
708	2182	0.001	0.998	0.001	0.001	0.001
709	2175	0.001	0.001	0.001	0.001	0.998
710	2481	0.001	0.998	0.001	0.001	0.001
711	2515	0.001	0.001	0.998	0.001	0.001
712	2488	0.001	0.001	0.001	0.001	0.998
713	2015	0.001	0.001	0.001	0.001	0.998
714	2312	0.001	0.001	0.001	0.001	0.998
715	2635	0.001	0.001	0.054	0.870	0.075
716	2051	0.001	0.001	0.001	0.001	0.998
717	2262	0.001	0.001	0.998	0.001	0.001
718	2305	0.001	0.001	0.001	0.998	0.001
719	2230	0.001	0.001	0.001	0.001	0.998
720	2034	0.001	0.001	0.001	0.001	0.998
721	2527	0.001	0.001	0.998	0.001	0.001
722	2227	0.001	0.001	0.001	0.001	0.998
723	2113	0.001	0.001	0.001	0.001	0.998
724	1996	0.001	0.001	0.001	0.001	0.998
725	2541	0.998	0.001	0.001	0.001	0.001
726	2358	0.001	0.001	0.001	0.001	0.998
727	2431	0.001	0.001	0.001	0.001	0.998
728	2373	0.001	0.001	0.001	0.001	0.998
729	2548	0.001	0.001	0.001	0.001	0.998
730	2085	0.001	0.105	0.001	0.001	0.893
731	2382	0.998	0.001	0.001	0.001	0.001
732	2263	0.001	0.001	0.001	0.001	0.998
733	2595	0.001	0.001	0.998	0.001	0.001
734	1924	0.001	0.001	0.998	0.001	0.001
735	2388	0.001	0.001	0.001	0.001	0.998
736	2565	0.001	0.001	0.001	0.001	0.998
737	563	0.998	0.001	0.001	0.001	0.001
738	1967	0.998	0.001	0.001	0.001	0.001
739	2483	0.001	0.001	0.998	0.001	0.001
740	2634	0.001	0.266	0.001	0.001	0.733
741	2204	0.001	0.001	0.001	0.001	0.998
742	2168	0.001	0.001	0.001	0.001	0.998
743	2219	0.001	0.998	0.001	0.001	0.001
744	2442	0.998	0.001	0.001	0.001	0.001
745	2437	0.001	0.001	0.001	0.001	0.998
746	428	0.998	0.001	0.001	0.001	0.001
