666	2251	0.998	0.001	0.001	0.001
667	2286	0.998	0.001	0.001	0.001
668	2577	0.998	0.001	0.001	0.001
669	2519	0.001	0.001	0.998	0.001
670	1936	0.998	0.001	0.001	0.001
671	2413	0.001	0.001	0.001	0.998
672	2065	0.001	0.284	0.714	0.001
673	2599	0.001	0.001	0.998	0.001
674	2490	0.868	0.001	0.131	0.001
675	2248	0.998	0.001	0.001	0.001
676	2342	0.998	0.001	0.001	0.001
677	1949	0.998	0.001	0.001	0.001
678	1956	0.026	0.001	0.001	0.972
679	2281	0.001	0.001	0.001	0.998
680	2070	0.998	0.001	0.001	0.001
681	2272	0.001	0.001	0.001	0.998
682	2080	0.998	0.001	0.001	0.001
683	2265	0.001	0.001	0.039	0.960
684	2167	0.001	0.001	0.001	0.998
685	2426	0.904	0.029	0.067	0.001
686	2255	0.998	0.001	0.001	0.001
687	2622	0.998	0.001	0.001	0.001
688	2524	0.001	0.881	0.117	0.001
689	2008	0.998	0.001	0.001	0.001
690	2173	0.998	0.001	0.001	0.001
691	1915	0.998	0.001	0.001	0.001
692	2614	0.998	0.001	0.001	0.001
693	2023	0.998	0.001	0.001	0.001
694	2193	0.998	0.001	0.001	0.001
695	2422	0.998	0.001	0.001	0.001
696	2441	0.998	0.001	0.001	0.001
697	1961	0.176	0.001	0.001	0.822
698	2505	0.946	0.001	0.001	0.052
699	2094	0.001	0.001	0.001	0.998
700	2036	0.001	0.001	0.001	0.998
701	2656	0.998	0.001	0.001	0.001
702	2100	0.998	0.001	0.001	0.001
703	2277	0.998	0.001	0.001	0.001
704	2580	0.998	0.001	0.001	0.001
705	1974	0.487	0.001	0.324	0.189
706	2380	0.998	0.001	0.001	0.001
707	2301	0.180	0.001	0.001	0.818
708	2182	0.001	0.001	0.001	0.998
709	2175	0.325	0.001	0.144	0.530
710	2481	0.001	0.001	0.001	0.998
711	2515	0.998	0.001	0.001	0.001
712	2488	0.998	0.001	0.001	0.001
713	2015	0.998	0.001	0.001	0.001
714	2312	0.001	0.001	0.001	0.998
715	2635	0.009	0.001	0.987	0.003
716	2051	0.998	0.001	0.001	0.001
717	2262	0.071	0.928	0.001	0.001
718	2305	0.001	0.001	0.998	0.001
719	2230	0.306	0.001	0.692	0.001
720	2034	0.998	0.001	0.001	0.001
721	2527	0.263	0.001	0.735	0.001
722	2227	0.998	0.001	0.001	0.001
723	2113	0.998	0.001	0.001	0.001
724	1996	0.001	0.001	0.001	0.998
725	2541	0.998	0.001	0.001	0.001
726	2358	0.476	0.001	0.522	0.001
727	2431	0.998	0.001	0.001	0.001
728	2373	0.998	0.001	0.001	0.001
729	2548	0.998	0.001	0.001	0.001
730	2085	0.249	0.001	0.001	0.749
731	2382	0.998	0.001	0.001	0.001
732	2263	0.998	0.001	0.001	0.001
733	2595	0.001	0.001	0.998	0.001
734	1924	0.996	0.001	0.003	0.001
735	2388	0.998	0.001	0.001	0.001
736	2565	0.001	0.001	0.001	0.998
737	563	0.001	0.998	0.001	0.001
738	1967	0.001	0.998	0.001	0.001
739	2483	0.001	0.001	0.998	0.001
740	2634	0.685	0.001	0.001	0.314
741	2204	0.998	0.001	0.001	0.001
742	2168	0.998	0.001	0.001	0.001
743	2219	0.001	0.001	0.001	0.998
744	2442	0.001	0.998	0.001	0.001
745	2437	0.998	0.001	0.001	0.001
746	428	0.001	0.998	0.001	0.001
